agência_nacional_do_petróleo,gás_natural_e_biocombustíveis__anpunnamed_1unnamed_2unnamed_3unnamed_4unnamed_5unnamed_6unnamed_7unnamed_8unnamed_9unnamed_10unnamed_11
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA;;;;;;;;;;;,
LEVANTAMENTO DE PREÇOS DE COMBUSTÍVEIS;;;;;;;;;;;,
;;;;;;;;;;;,
INTERVALO DE TEMPO: SEMANAL;;;;;;;;;;;,
COMBUSTÍVEL: TODOS;;;;;;;;;;;,
TIPO RELATÓRIO: CAPITAIS;;;;OBS: ATUALMENTE,O PRODUTO 'ÓLEO DIESEL' SE REFERE AO ÓLEO DIESEL B S500 COMUM.;;;;;;;
DATA INICIAL;DATA FINAL;ESTADO;MUNICÍPIO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;COEF DE VARIAÇÃO REVENDA,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARA;BELEM;GLP;25;R$/13kg;112.69;6.62887680279749;104;125;0.059,
2025-04-06 00:00:00;2025-04-12 00:00:00;RORAIMA;BOA VISTA;GLP;23;R$/13kg;137.17;6.057693634867403;130;155;0.044,
2025-04-06 00:00:00;2025-04-12 00:00:00;DISTRITO FEDERAL;BRASILIA;GLP;35;R$/13kg;101.12;4.396284584880795;89.99;110;0.043,
2025-04-06 00:00:00;2025-04-12 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;GLP;37;R$/13kg;107.96;6.205375200693459;95;122;0.057,
2025-04-06 00:00:00;2025-04-12 00:00:00;MATO GROSSO;CUIABA;GLP;24;R$/13kg;114.95;11.423195501741818;90;140;0.099,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARANA;CURITIBA;GLP;38;R$/13kg;98.75;3.888046677977005;90;109.9;0.039,
2025-04-06 00:00:00;2025-04-12 00:00:00;SANTA CATARINA;FLORIANOPOLIS;GLP;7;R$/13kg;124.28;7.696628822938991;110;133;0.062,
2025-04-06 00:00:00;2025-04-12 00:00:00;CEARA;FORTALEZA;GLP;23;R$/13kg;105.16;7.142202940679423;95;122;0.068,
2025-04-06 00:00:00;2025-04-12 00:00:00;GOIAS;GOIANIA;GLP;19;R$/13kg;106.73;8.95474976059375;89.99;130;0.084,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARAIBA;JOAO PESSOA;GLP;24;R$/13kg;103.33;5.249293327180585;84.99;110;0.051,
2025-04-06 00:00:00;2025-04-12 00:00:00;AMAPA;MACAPA;GLP;14;R$/13kg;119.5;8.916277250063503;108;134;0.075,
2025-04-06 00:00:00;2025-04-12 00:00:00;ALAGOAS;MACEIO;GLP;26;R$/13kg;99.8;7.748050563752249;84.99;115;0.078,
2025-04-06 00:00:00;2025-04-12 00:00:00;AMAZONAS;MANAUS;GLP;65;R$/13kg;126.82;6.373302933994394;118;149;0.05,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO GRANDE DO NORTE;NATAL;GLP;12;R$/13kg;103.91;11.688831758511535;90;128;0.112,
2025-04-06 00:00:00;2025-04-12 00:00:00;TOCANTINS;PALMAS;GLP;11;R$/13kg;125.27;3.9772077916777016;120;130;0.032,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;GLP;15;R$/13kg;113.24;8.697772019042468;100;129.9;0.077,
2025-04-06 00:00:00;2025-04-12 00:00:00;RONDONIA;PORTO VELHO;GLP;24;R$/13kg;118.68;5.571301658850744;107;130;0.047,
2025-04-06 00:00:00;2025-04-12 00:00:00;PERNAMBUCO;RECIFE;GLP;15;R$/13kg;91.26;4.4000777049415625;85;100;0.048,
2025-04-06 00:00:00;2025-04-12 00:00:00;ACRE;RIO BRANCO;GLP;26;R$/13kg;120.8;6.758811911981163;107;135;0.056,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;GLP;25;R$/13kg;97.39;5.26661459889874;87.99;105;0.054,
2025-04-06 00:00:00;2025-04-12 00:00:00;BAHIA;SALVADOR;GLP;27;R$/13kg;127.59;9.069166573405868;113;148;0.071,
2025-04-06 00:00:00;2025-04-12 00:00:00;MARANHAO;SAO LUIS;GLP;26;R$/13kg;113.83;2.1468445538654026;109.99;115;0.019,
2025-04-06 00:00:00;2025-04-12 00:00:00;SAO PAULO;SAO PAULO;GLP;40;R$/13kg;109.91;7.857126946037836;89.99;125;0.071,
2025-04-06 00:00:00;2025-04-12 00:00:00;PIAUI;TERESINA;GLP;24;R$/13kg;104.75;4.636786255086848;100;119;0.044,
2025-04-06 00:00:00;2025-04-12 00:00:00;ESPIRITO SANTO;VITORIA;GLP;7;R$/13kg;98.28;10.028530728448139;90;120;0.102,
2025-04-06 00:00:00;2025-04-12 00:00:00;SERGIPE;ARACAJU;GNV;3;R$/m³;4.9;0;4.9;4.9;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;GNV;2;R$/m³;4.74;0.07071067811865475;4.69;4.79;0.015,
2025-04-06 00:00:00;2025-04-12 00:00:00;MATO GROSSO;CUIABA;GNV;1;R$/m³;4.05;0;4.05;4.05;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARANA;CURITIBA;GNV;1;R$/m³;4.79;0;4.79;4.79;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;SANTA CATARINA;FLORIANOPOLIS;GNV;1;R$/m³;5.19;0;5.19;5.19;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;CEARA;FORTALEZA;GNV;9;R$/m³;5.11;0.1;4.85;5.15;0.02,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARAIBA;JOAO PESSOA;GNV;4;R$/m³;4.99;0;4.99;4.99;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;ALAGOAS;MACEIO;GNV;5;R$/m³;4.85;0.05477225575051661;4.79;4.89;0.011,
2025-04-06 00:00:00;2025-04-12 00:00:00;AMAZONAS;MANAUS;GNV;1;R$/m³;5.49;0;5.49;5.49;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO GRANDE DO NORTE;NATAL;GNV;3;R$/m³;4.81;0.06429100507328638;4.77;4.89;0.013,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;GNV;4;R$/m³;4.56;0.30956959368344517;4.29;4.99;0.068,
2025-04-06 00:00:00;2025-04-12 00:00:00;PERNAMBUCO;RECIFE;GNV;8;R$/m³;4.64;0;4.64;4.64;0,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;GNV;49;R$/m³;4.47;0.16929375106500497;3.99;4.69;0.038,
2025-04-06 00:00:00;2025-04-12 00:00:00;BAHIA;SALVADOR;GNV;9;R$/m³;4.12;0.1443760521847181;3.99;4.29;0.035,
2025-04-06 00:00:00;2025-04-12 00:00:00;SAO PAULO;SAO PAULO;GNV;21;R$/m³;4.53;0.2715677587988818;3.99;4.99;0.06,
2025-04-06 00:00:00;2025-04-12 00:00:00;ESPIRITO SANTO;VITORIA;GNV;3;R$/m³;4.35;0.11547005383792516;4.29;4.49;0.027,
2025-04-06 00:00:00;2025-04-12 00:00:00;RORAIMA;BOA VISTA;OLEO DIESEL;12;R$/l;6.91;0.13826577393709638;6.85;7.21;0.02,
2025-04-06 00:00:00;2025-04-12 00:00:00;DISTRITO FEDERAL;BRASILIA;OLEO DIESEL;21;R$/l;6.43;0.14448595252200291;6.18;6.65;0.022,
2025-04-06 00:00:00;2025-04-12 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;OLEO DIESEL;11;R$/l;6.28;0.3211258603442242;5.99;7.15;0.051,
2025-04-06 00:00:00;2025-04-12 00:00:00;MATO GROSSO;CUIABA;OLEO DIESEL;10;R$/l;6.31;0.2743963070694162;5.89;6.61;0.043,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARANA;CURITIBA;OLEO DIESEL;3;R$/l;6.25;0.163707055437449;6.07;6.39;0.026,
2025-04-06 00:00:00;2025-04-12 00:00:00;GOIAS;GOIANIA;OLEO DIESEL;2;R$/l;6.34;0.21213203435596426;6.19;6.49;0.033,
2025-04-06 00:00:00;2025-04-12 00:00:00;PARAIBA;JOAO PESSOA;OLEO DIESEL;3;R$/l;6.09;0.1;5.99;6.19;0.016,
2025-04-06 00:00:00;2025-04-12 00:00:00;AMAPA;MACAPA;OLEO DIESEL;6;R$/l;6.68;0.09354143466934854;6.58;6.8;0.014,
2025-04-06 00:00:00;2025-04-12 00:00:00;ALAGOAS;MACEIO;OLEO DIESEL;2;R$/l;6.03;0.06363961030678927;5.99;6.08;0.011,
2025-04-06 00:00:00;2025-04-12 00:00:00;AMAZONAS;MANAUS;OLEO DIESEL;16;R$/l;6.86;0.06831300510639733;6.69;6.89;0.01,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO GRANDE DO NORTE;NATAL;OLEO DIESEL;6;R$/l;6.53;0.22135943621178655;6.29;6.88;0.034,
2025-04-06 00:00:00;2025-04-12 00:00:00;TOCANTINS;PALMAS;OLEO DIESEL;8;R$/l;6.2;0.208806130178211;5.89;6.59;0.034,
2025-04-06 00:00:00;2025-04-12 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;OLEO DIESEL;5;R$/l;6.29;0.09633275663033837;6.19;6.39;0.015,
2025-04-06 00:00:00;2025-04-12 00:00:00;RONDONIA;PORTO VELHO;OLEO DIESEL;11;R$/l;6.78;0.2484058263114103;6.55;7.45;0.037,
