agência_nacional_do_petróleo,gás_natural_e_biocombustíveis__anpunnamed_1unnamed_2unnamed_3unnamed_4unnamed_5unnamed_6unnamed_7unnamed_8unnamed_9unnamed_10unnamed_11
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA;;;;;;;;;;;,
LEVANTAMENTO DE PREÇOS DE COMBUSTÍVEIS;;;;;;;;;;;,
;;;;;;;;;;;,
INTERVALO DE TEMPO: SEMANAL;;;;;;;;;;;,
COMBUSTÍVEL: TODOS;;;;;;;;;;;,
TIPO RELATÓRIO: CAPITAIS;;;;OBS: ATUALMENTE,O PRODUTO 'ÓLEO DIESEL' SE REFERE AO ÓLEO DIESEL B S500 COMUM.;;;;;;;
DATA INICIAL;DATA FINAL;ESTADO;MUNICÍPIO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;COEF DE VARIAÇÃO REVENDA,
2025-02-02 00:00:00;2025-02-08 00:00:00;SERGIPE;ARACAJU;ETANOL HIDRATADO;12;R$/l;4.74;0.14724490010204294;4.59;4.99;0.031,
2025-02-02 00:00:00;2025-02-08 00:00:00;PARA;BELEM;ETANOL HIDRATADO;9;R$/l;4.75;0.2105218384026808;4.42;4.99;0.044,
2025-02-02 00:00:00;2025-02-08 00:00:00;MINAS GERAIS;BELO HORIZONTE;ETANOL HIDRATADO;38;R$/l;4.63;0.10881490149814597;4.35;4.69;0.023,
2025-02-02 00:00:00;2025-02-08 00:00:00;RORAIMA;BOA VISTA;ETANOL HIDRATADO;5;R$/l;5.1;0.07071067811865475;5.05;5.2;0.014,
2025-02-02 00:00:00;2025-02-08 00:00:00;DISTRITO FEDERAL;BRASILIA;ETANOL HIDRATADO;26;R$/l;4.67;0.15039435341282445;4.43;4.89;0.032,
2025-02-02 00:00:00;2025-02-08 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;ETANOL HIDRATADO;16;R$/l;3.94;0.11865917579353061;3.72;4.09;0.03,
2025-02-02 00:00:00;2025-02-08 00:00:00;MATO GROSSO;CUIABA;ETANOL HIDRATADO;18;R$/l;4.17;0.01664704727591461;4.15;4.19;0.004,
2025-02-02 00:00:00;2025-02-08 00:00:00;PARANA;CURITIBA;ETANOL HIDRATADO;42;R$/l;4.78;0.1776717405406937;4.39;4.99;0.037,
2025-02-02 00:00:00;2025-02-08 00:00:00;SANTA CATARINA;FLORIANOPOLIS;ETANOL HIDRATADO;12;R$/l;4.93;0.16175879911432667;4.69;5.19;0.033,
2025-02-02 00:00:00;2025-02-08 00:00:00;CEARA;FORTALEZA;ETANOL HIDRATADO;45;R$/l;4.88;0.17716995207763625;4.49;5.49;0.036,
2025-02-02 00:00:00;2025-02-08 00:00:00;GOIAS;GOIANIA;ETANOL HIDRATADO;41;R$/l;4.78;0.12042100943022827;4.52;4.87;0.025,
2025-02-02 00:00:00;2025-02-08 00:00:00;PARAIBA;JOAO PESSOA;ETANOL HIDRATADO;17;R$/l;4.6;0.05273407203072011;4.54;4.69;0.011,
2025-02-02 00:00:00;2025-02-08 00:00:00;AMAPA;MACAPA;ETANOL HIDRATADO;4;R$/l;5.47;0.2890213371592716;5.28;5.9;0.053,
2025-02-02 00:00:00;2025-02-08 00:00:00;ALAGOAS;MACEIO;ETANOL HIDRATADO;18;R$/l;4.94;0.05023149026635667;4.88;4.99;0.01,
