agência_nacional_do_petróleo,gás_natural_e_biocombustíveis__anpunnamed_1unnamed_2unnamed_3unnamed_4unnamed_5unnamed_6unnamed_7unnamed_8unnamed_9unnamed_10unnamed_11
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA;;;;;;;;;;;,
LEVANTAMENTO DE PREÇOS DE COMBUSTÍVEIS;;;;;;;;;;;,
;;;;;;;;;;;,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAZONAS;MANAUS;ETANOL HIDRATADO;28;R$/l;4.99;0.03258485057158444;4.97;5.09;0.007,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO NORTE;NATAL;ETANOL HIDRATADO;15;R$/l;4.42;0.50113870335467;3.78;4.99;0.113,
2025-01-12 00:00:00;2025-01-18 00:00:00;TOCANTINS;PALMAS;ETANOL HIDRATADO;7;R$/l;4.84;0.23704530408864083;4.49;5.19;0.049,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;ETANOL HIDRATADO;18;R$/l;4.79;0.368577906557914;4.29;5.89;0.077,
2025-01-12 00:00:00;2025-01-18 00:00:00;RONDONIA;PORTO VELHO;ETANOL HIDRATADO;8;R$/l;4.94;0.07559289460184544;4.79;4.99;0.015,
2025-01-12 00:00:00;2025-01-18 00:00:00;PERNAMBUCO;RECIFE;ETANOL HIDRATADO;24;R$/l;4.17;0.058593106880528566;4.07;4.29;0.014,
2025-01-12 00:00:00;2025-01-18 00:00:00;ACRE;RIO BRANCO;ETANOL HIDRATADO;7;R$/l;5.11;0.13758114488755874;4.9;5.29;0.027,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;ETANOL HIDRATADO;71;R$/l;4.49;0.23601316336102543;4.07;5.09;0.053,
2025-01-12 00:00:00;2025-01-18 00:00:00;BAHIA;SALVADOR;ETANOL HIDRATADO;17;R$/l;4.51;0.0696419413859206;4.43;4.68;0.015,
2025-01-12 00:00:00;2025-01-18 00:00:00;MARANHAO;SAO LUIS;ETANOL HIDRATADO;11;R$/l;4.53;0.15351043790392413;4.33;4.69;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;SAO PAULO;SAO PAULO;ETANOL HIDRATADO;210;R$/l;4.04;0.456180625708519;3.39;5.89;0.113,
2025-01-12 00:00:00;2025-01-18 00:00:00;PIAUI;TERESINA;ETANOL HIDRATADO;25;R$/l;4.57;0.16193414299234943;4.28;4.89;0.035,
2025-01-12 00:00:00;2025-01-18 00:00:00;ESPIRITO SANTO;VITORIA;ETANOL HIDRATADO;8;R$/l;4.27;0.3672290060127915;3.97;4.99;0.086,
2025-01-12 00:00:00;2025-01-18 00:00:00;SERGIPE;ARACAJU;GASOLINA ADITIVADA;13;R$/l;6.56;0.1336902274778412;6.42;6.81;0.02,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARA;BELEM;GASOLINA ADITIVADA;10;R$/l;6.52;0.18446318512556015;6.27;6.89;0.028,
2025-01-12 00:00:00;2025-01-18 00:00:00;MINAS GERAIS;BELO HORIZONTE;GASOLINA ADITIVADA;35;R$/l;6.46;0.26768694873117815;5.97;6.89;0.041,
2025-01-12 00:00:00;2025-01-18 00:00:00;RORAIMA;BOA VISTA;GASOLINA ADITIVADA;15;R$/l;6.97;0.03459975226996369;6.93;7.03;0.005,
2025-01-12 00:00:00;2025-01-18 00:00:00;DISTRITO FEDERAL;BRASILIA;GASOLINA ADITIVADA;43;R$/l;6;0.12180171967065442;5.77;6.53;0.02,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;GASOLINA ADITIVADA;20;R$/l;5.99;0.20249171523013507;5.59;6.29;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO;CUIABA;GASOLINA ADITIVADA;7;R$/l;6.11;0.14374249462808403;5.97;6.29;0.024,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARANA;CURITIBA;GASOLINA ADITIVADA;30;R$/l;6.57;0.14220149214342334;6.25;6.69;0.022,
2025-01-12 00:00:00;2025-01-18 00:00:00;SANTA CATARINA;FLORIANOPOLIS;GASOLINA ADITIVADA;17;R$/l;6.57;0.11890431150348438;6.35;6.69;0.018,
2025-01-12 00:00:00;2025-01-18 00:00:00;CEARA;FORTALEZA;GASOLINA ADITIVADA;37;R$/l;6.55;0.1549886172319486;6.3;6.89;0.024,
2025-01-12 00:00:00;2025-01-18 00:00:00;GOIAS;GOIANIA;GASOLINA ADITIVADA;34;R$/l;6.6;0.15139282049112066;6.43;6.87;0.023,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARAIBA;JOAO PESSOA;GASOLINA ADITIVADA;12;R$/l;6.3;0.10282008411283128;6.13;6.47;0.016,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAPA;MACAPA;GASOLINA ADITIVADA;4;R$/l;6.18;0.06782329983125268;6.13;6.28;0.011,
2025-01-12 00:00:00;2025-01-18 00:00:00;ALAGOAS;MACEIO;GASOLINA ADITIVADA;18;R$/l;6.45;0.17071552609435736;6.17;6.8;0.026,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAZONAS;MANAUS;GASOLINA ADITIVADA;29;R$/l;7.01;0.059841745318453245;6.97;7.19;0.009,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO NORTE;NATAL;GASOLINA ADITIVADA;15;R$/l;6.09;0.40737604015852247;5.65;6.79;0.067,
2025-01-12 00:00:00;2025-01-18 00:00:00;TOCANTINS;PALMAS;GASOLINA ADITIVADA;5;R$/l;6.77;0.19097120201747697;6.58;6.99;0.028,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;GASOLINA ADITIVADA;34;R$/l;6.12;0.2104034406637336;5.69;6.49;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;RONDONIA;PORTO VELHO;GASOLINA ADITIVADA;11;R$/l;7.14;0.18538902585938283;6.97;7.45;0.026,
2025-01-12 00:00:00;2025-01-18 00:00:00;PERNAMBUCO;RECIFE;GASOLINA ADITIVADA;23;R$/l;6.24;0.10749023303365036;6.03;6.49;0.017,
2025-01-12 00:00:00;2025-01-18 00:00:00;ACRE;RIO BRANCO;GASOLINA ADITIVADA;9;R$/l;7.49;0.0573246117397328;7.44;7.59;0.008,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;GASOLINA ADITIVADA;74;R$/l;6.34;0.37505699924703584;5.59;7.99;0.059,
2025-01-12 00:00:00;2025-01-18 00:00:00;BAHIA;SALVADOR;GASOLINA ADITIVADA;30;R$/l;6.4;0.23745683213257265;5.94;6.78;0.037,
2025-01-12 00:00:00;2025-01-18 00:00:00;MARANHAO;SAO LUIS;GASOLINA ADITIVADA;14;R$/l;5.94;0.1619201404030143;5.78;6.25;0.027,
2025-01-12 00:00:00;2025-01-18 00:00:00;SAO PAULO;SAO PAULO;GASOLINA ADITIVADA;184;R$/l;6.44;0.6955906142020105;5.47;8.89;0.108,
2025-01-12 00:00:00;2025-01-18 00:00:00;PIAUI;TERESINA;GASOLINA ADITIVADA;25;R$/l;6.19;0.1818488383245821;5.79;6.39;0.029,
2025-01-12 00:00:00;2025-01-18 00:00:00;ESPIRITO SANTO;VITORIA;GASOLINA ADITIVADA;11;R$/l;6.21;0.1493622807441387;5.92;6.39;0.024,
2025-01-12 00:00:00;2025-01-18 00:00:00;SERGIPE;ARACAJU;GASOLINA COMUM;17;R$/l;6.44;0.03390080686181898;6.4;6.49;0.005,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARA;BELEM;GASOLINA COMUM;19;R$/l;6.16;0.14123929344093983;5.97;6.29;0.023,
2025-01-12 00:00:00;2025-01-18 00:00:00;MINAS GERAIS;BELO HORIZONTE;GASOLINA COMUM;41;R$/l;6.18;0.25298703331275746;5.89;6.59;0.041,
2025-01-12 00:00:00;2025-01-18 00:00:00;RORAIMA;BOA VISTA;GASOLINA COMUM;16;R$/l;6.89;0.01;6.89;6.93;0.001,
2025-01-12 00:00:00;2025-01-18 00:00:00;DISTRITO FEDERAL;BRASILIA;GASOLINA COMUM;50;R$/l;5.96;0.09860765379905914;5.71;6.13;0.017,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;GASOLINA COMUM;23;R$/l;5.78;0.12751501500365908;5.53;5.99;0.022,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO;CUIABA;GASOLINA COMUM;18;R$/l;5.99;0.06844920830548049;5.89;6.19;0.011,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARANA;CURITIBA;GASOLINA COMUM;48;R$/l;6.36;0.053215322674732383;6.17;6.39;0.008,
2025-01-12 00:00:00;2025-01-18 00:00:00;SANTA CATARINA;FLORIANOPOLIS;GASOLINA COMUM;17;R$/l;6.46;0.07232483911451983;6.35;6.67;0.011,
2025-01-12 00:00:00;2025-01-18 00:00:00;CEARA;FORTALEZA;GASOLINA COMUM;45;R$/l;6.39;0.08743713470404052;6.1;6.69;0.014,
2025-01-12 00:00:00;2025-01-18 00:00:00;GOIAS;GOIANIA;GASOLINA COMUM;44;R$/l;6.44;0.019812813245734678;6.39;6.49;0.003,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARAIBA;JOAO PESSOA;GASOLINA COMUM;19;R$/l;6.17;0.013764944032233706;6.13;6.19;0.002,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAPA;MACAPA;GASOLINA COMUM;17;R$/l;5.88;0.08257349667381887;5.83;6.04;0.014,
2025-01-12 00:00:00;2025-01-18 00:00:00;ALAGOAS;MACEIO;GASOLINA COMUM;19;R$/l;6.24;0.0856587818065655;6.05;6.29;0.014,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAZONAS;MANAUS;GASOLINA COMUM;38;R$/l;6.98;0.004946369561101646;6.97;6.99;0.001,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO NORTE;NATAL;GASOLINA COMUM;15;R$/l;5.96;0.3601520842776338;5.65;6.69;0.06,
2025-01-12 00:00:00;2025-01-18 00:00:00;TOCANTINS;PALMAS;GASOLINA COMUM;7;R$/l;6.63;0.11408017231002816;6.58;6.89;0.017,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;GASOLINA COMUM;36;R$/l;5.91;0.1365943478809276;5.59;6.19;0.023,
2025-01-12 00:00:00;2025-01-18 00:00:00;RONDONIA;PORTO VELHO;GASOLINA COMUM;19;R$/l;6.99;0.07090476274635547;6.97;7.29;0.01,
2025-01-12 00:00:00;2025-01-18 00:00:00;PERNAMBUCO;RECIFE;GASOLINA COMUM;28;R$/l;5.99;0.06758396697880788;5.92;6.19;0.011,
2025-01-12 00:00:00;2025-01-18 00:00:00;ACRE;RIO BRANCO;GASOLINA COMUM;10;R$/l;7.45;0.03972125095937662;7.39;7.49;0.005,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;GASOLINA COMUM;83;R$/l;6.02;0.323567481939691;5.46;7.79;0.054,
2025-01-12 00:00:00;2025-01-18 00:00:00;BAHIA;SALVADOR;GASOLINA COMUM;28;R$/l;6.15;0.20622681046483107;5.94;6.39;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;MARANHAO;SAO LUIS;GASOLINA COMUM;20;R$/l;5.79;0.09550282442778439;5.6;5.89;0.016,
2025-01-12 00:00:00;2025-01-18 00:00:00;SAO PAULO;SAO PAULO;GASOLINA COMUM;210;R$/l;6.06;0.5936590603811744;5.19;7.99;0.098,
2025-01-12 00:00:00;2025-01-18 00:00:00;PIAUI;TERESINA;GASOLINA COMUM;29;R$/l;5.89;0.12080905423935284;5.65;6.1;0.021,
2025-01-12 00:00:00;2025-01-18 00:00:00;ESPIRITO SANTO;VITORIA;GASOLINA COMUM;12;R$/l;5.97;0.07423855895936853;5.89;6.09;0.012,
2025-01-12 00:00:00;2025-01-18 00:00:00;SERGIPE;ARACAJU;GLP;14;R$/13kg;103.85;2.8941787918373114;99.9;110;0.028,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARA;BELEM;GLP;26;R$/13kg;112.63;6.7218581222296425;103;125;0.06,
2025-01-12 00:00:00;2025-01-18 00:00:00;MINAS GERAIS;BELO HORIZONTE;GLP;22;R$/13kg;104.13;11.116958614259964;89.99;129;0.107,
2025-01-12 00:00:00;2025-01-18 00:00:00;RORAIMA;BOA VISTA;GLP;23;R$/13kg;137.3;6.588107623235672;130;160;0.048,
2025-01-12 00:00:00;2025-01-18 00:00:00;DISTRITO FEDERAL;BRASILIA;GLP;36;R$/13kg;101.15;5.700760990693776;89.99;119.99;0.056,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;GLP;37;R$/13kg;107.07;6.3507062693939895;95;122;0.059,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO;CUIABA;GLP;27;R$/13kg;114.49;11.424639676501476;95;144;0.1,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARANA;CURITIBA;GLP;41;R$/13kg;97.87;4.089171303726406;89.9;105;0.042,
2025-01-12 00:00:00;2025-01-18 00:00:00;SANTA CATARINA;FLORIANOPOLIS;GLP;6;R$/13kg;125.5;8.61974477580398;110;133;0.069,
2025-01-12 00:00:00;2025-01-18 00:00:00;CEARA;FORTALEZA;GLP;23;R$/13kg;105.64;8.356239887610249;95;125;0.079,
2025-01-12 00:00:00;2025-01-18 00:00:00;GOIAS;GOIANIA;GLP;19;R$/13kg;106.15;9.339553034122831;89.99;130;0.088,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARAIBA;JOAO PESSOA;GLP;24;R$/13kg;105.62;7.12366568996039;84.99;110;0.067,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAPA;MACAPA;GLP;14;R$/13kg;120.21;7.80708328702528;110;130;0.065,
2025-01-12 00:00:00;2025-01-18 00:00:00;ALAGOAS;MACEIO;GLP;26;R$/13kg;99.65;7.360445941757773;87.99;115;0.074,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAZONAS;MANAUS;GLP;65;R$/13kg;126.57;6.04802852493782;118;149;0.048,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO NORTE;NATAL;GLP;14;R$/13kg;106.28;11.055305523583698;88;128;0.104,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;GLP;15;R$/13kg;113.98;9.40373785865417;100;135.9;0.083,
2025-01-12 00:00:00;2025-01-18 00:00:00;RONDONIA;PORTO VELHO;GLP;24;R$/13kg;119.02;5.50193477168569;107;130;0.046,
2025-01-12 00:00:00;2025-01-18 00:00:00;PERNAMBUCO;RECIFE;GLP;15;R$/13kg;88.79;5.268696233414866;84.99;100;0.059,
2025-01-12 00:00:00;2025-01-18 00:00:00;ACRE;RIO BRANCO;GLP;26;R$/13kg;120.92;5.9994871575699;107;135;0.05,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;GLP;25;R$/13kg;96.87;5.3181438804655645;88;105;0.055,
2025-01-12 00:00:00;2025-01-18 00:00:00;BAHIA;SALVADOR;GLP;15;R$/13kg;127.89;9.45650982631743;115;148.5;0.074,
2025-01-12 00:00:00;2025-01-18 00:00:00;MARANHAO;SAO LUIS;GLP;28;R$/13kg;110.02;1.0362444273565543;109;115;0.009,
2025-01-12 00:00:00;2025-01-18 00:00:00;SAO PAULO;SAO PAULO;GLP;46;R$/13kg;110.23;9.900646084905304;89.99;131;0.09,
2025-01-12 00:00:00;2025-01-18 00:00:00;PIAUI;TERESINA;GLP;24;R$/13kg;103.33;7.614441644531201;74.99;119.99;0.074,
2025-01-12 00:00:00;2025-01-18 00:00:00;ESPIRITO SANTO;VITORIA;GLP;7;R$/13kg;96.85;5.082557942423799;89.99;105;0.052,
2025-01-12 00:00:00;2025-01-18 00:00:00;SERGIPE;ARACAJU;GNV;3;R$/m³;4.9;0;4.9;4.9;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;MINAS GERAIS;BELO HORIZONTE;GNV;3;R$/m³;4.9;0.05773502691896258;4.87;4.97;0.012,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;GNV;1;R$/m³;4.79;0;4.79;4.79;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO;CUIABA;GNV;1;R$/m³;3.92;0;3.92;3.92;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARANA;CURITIBA;GNV;3;R$/m³;4.79;0;4.79;4.79;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;CEARA;FORTALEZA;GNV;10;R$/m³;4.87;0.04467164151400255;4.85;4.99;0.009,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARAIBA;JOAO PESSOA;GNV;4;R$/m³;5.01;0.05;4.99;5.09;0.01,
2025-01-12 00:00:00;2025-01-18 00:00:00;ALAGOAS;MACEIO;GNV;4;R$/m³;4.99;0;4.99;4.99;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAZONAS;MANAUS;GNV;2;R$/m³;4.99;0;4.99;4.99;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO NORTE;NATAL;GNV;3;R$/m³;4.71;0.10392304845413264;4.59;4.77;0.022,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;GNV;11;R$/m³;4.51;0.1555050423035156;4.29;4.69;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;PERNAMBUCO;RECIFE;GNV;10;R$/m³;4.59;0;4.59;4.59;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;GNV;46;R$/m³;4.57;0.14985919317071536;4.37;4.89;0.033,
2025-01-12 00:00:00;2025-01-18 00:00:00;BAHIA;SALVADOR;GNV;10;R$/m³;4;0.10403525043625038;3.89;4.29;0.026,
2025-01-12 00:00:00;2025-01-18 00:00:00;SAO PAULO;SAO PAULO;GNV;24;R$/m³;4.5;0.29715925559942735;3.99;5.19;0.066,
2025-01-12 00:00:00;2025-01-18 00:00:00;ESPIRITO SANTO;VITORIA;GNV;2;R$/m³;4.49;0;4.49;4.49;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;MINAS GERAIS;BELO HORIZONTE;OLEO DIESEL;3;R$/l;5.74;0.05859465277082315;5.68;5.79;0.01,
2025-01-12 00:00:00;2025-01-18 00:00:00;RORAIMA;BOA VISTA;OLEO DIESEL;13;R$/l;6.94;0.039190527374576574;6.85;7.04;0.006,
2025-01-12 00:00:00;2025-01-18 00:00:00;DISTRITO FEDERAL;BRASILIA;OLEO DIESEL;20;R$/l;5.93;0.14181158738195365;5.73;6.25;0.024,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;OLEO DIESEL;9;R$/l;5.99;0.16333333333333333;5.69;6.15;0.027,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO;CUIABA;OLEO DIESEL;11;R$/l;6.04;0.19662608723620115;5.82;6.42;0.033,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARANA;CURITIBA;OLEO DIESEL;3;R$/l;5.88;0.11015141094572205;5.77;5.99;0.019,
2025-01-12 00:00:00;2025-01-18 00:00:00;GOIAS;GOIANIA;OLEO DIESEL;4;R$/l;5.86;0.1506375340566443;5.65;5.99;0.026,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARAIBA;JOAO PESSOA;OLEO DIESEL;2;R$/l;5.93;0.19798989873223333;5.79;6.07;0.033,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAPA;MACAPA;OLEO DIESEL;6;R$/l;6.52;0.2375219288121976;6.36;6.99;0.036,
2025-01-12 00:00:00;2025-01-18 00:00:00;ALAGOAS;MACEIO;OLEO DIESEL;2;R$/l;6.23;0.3818376618407357;5.96;6.5;0.061,
2025-01-12 00:00:00;2025-01-18 00:00:00;AMAZONAS;MANAUS;OLEO DIESEL;15;R$/l;6.41;0.07926447591990464;6.39;6.69;0.012,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO NORTE;NATAL;OLEO DIESEL;3;R$/l;6.25;0.15275252316519466;6.09;6.39;0.024,
2025-01-12 00:00:00;2025-01-18 00:00:00;TOCANTINS;PALMAS;OLEO DIESEL;3;R$/l;6.17;0.16289055630494156;5.99;6.29;0.026,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO GRANDE DO SUL;PORTO ALEGRE;OLEO DIESEL;9;R$/l;5.88;0.07546154281781181;5.79;5.99;0.013,
2025-01-12 00:00:00;2025-01-18 00:00:00;RONDONIA;PORTO VELHO;OLEO DIESEL;12;R$/l;6.75;0.2505630024201861;6.59;7.25;0.037,
2025-01-12 00:00:00;2025-01-18 00:00:00;ACRE;RIO BRANCO;OLEO DIESEL;8;R$/l;7.54;0.10855380496062113;7.4;7.65;0.014,
2025-01-12 00:00:00;2025-01-18 00:00:00;RIO DE JANEIRO;RIO DE JANEIRO;OLEO DIESEL;13;R$/l;6.05;0.20811116358873305;5.64;6.39;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;BAHIA;SALVADOR;OLEO DIESEL;1;R$/l;6.49;0;6.49;6.49;0,
2025-01-12 00:00:00;2025-01-18 00:00:00;MARANHAO;SAO LUIS;OLEO DIESEL;7;R$/l;5.82;0.09375753937938107;5.7;5.99;0.016,
2025-01-12 00:00:00;2025-01-18 00:00:00;SAO PAULO;SAO PAULO;OLEO DIESEL;28;R$/l;6;0.36157430610592184;5.64;6.99;0.06,
2025-01-12 00:00:00;2025-01-18 00:00:00;PIAUI;TERESINA;OLEO DIESEL;7;R$/l;6.06;0.16921386861996074;5.89;6.29;0.028,
2025-01-12 00:00:00;2025-01-18 00:00:00;SERGIPE;ARACAJU;OLEO DIESEL S10;4;R$/l;6.17;0.13856406460551018;6.05;6.29;0.022,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARA;BELEM;OLEO DIESEL S10;9;R$/l;6.02;0.0870504323813373;5.98;6.25;0.014,
2025-01-12 00:00:00;2025-01-18 00:00:00;MINAS GERAIS;BELO HORIZONTE;OLEO DIESEL S10;18;R$/l;5.95;0.12964002448207274;5.79;6.29;0.022,
2025-01-12 00:00:00;2025-01-18 00:00:00;RORAIMA;BOA VISTA;OLEO DIESEL S10;15;R$/l;6.98;0.027481595573002948;6.95;7.08;0.004,
2025-01-12 00:00:00;2025-01-18 00:00:00;DISTRITO FEDERAL;BRASILIA;OLEO DIESEL S10;23;R$/l;5.96;0.12018595604986697;5.75;6.29;0.02,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO DO SUL;CAMPO GRANDE;OLEO DIESEL S10;11;R$/l;6.14;0.13719263166007928;5.83;6.37;0.022,
2025-01-12 00:00:00;2025-01-18 00:00:00;MATO GROSSO;CUIABA;OLEO DIESEL S10;12;R$/l;6.06;0.20266407494355598;5.87;6.48;0.033,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARANA;CURITIBA;OLEO DIESEL S10;30;R$/l;6.08;0.23619979853417786;5.69;6.99;0.039,
2025-01-12 00:00:00;2025-01-18 00:00:00;SANTA CATARINA;FLORIANOPOLIS;OLEO DIESEL S10;4;R$/l;6.19;0.14150971698084908;5.99;6.29;0.023,
2025-01-12 00:00:00;2025-01-18 00:00:00;CEARA;FORTALEZA;OLEO DIESEL S10;30;R$/l;6.16;0.2129551245156389;5.95;6.69;0.035,
2025-01-12 00:00:00;2025-01-18 00:00:00;GOIAS;GOIANIA;OLEO DIESEL S10;28;R$/l;5.99;0.2048857598838304;5.69;6.59;0.034,
2025-01-12 00:00:00;2025-01-18 00:00:00;PARAIBA;JOAO PESSOA;OLEO DIESEL S10;11;R$/l;6.05;0.037707004413214555;5.98;6.09;0.006,
